help_cat,help_type,loc,loc_extra,nums,per,text,tid,time
NOT_COVID,OXYGEN_BED,"['west', 'medinipur']","['west', 'medinipur']",['8145822292'],[],oF WEST Tare Rina ue au OXYGEN AVAILABLE! REFILLING ONLY LOCATION - MEDINIPUR PH - 8145822292 O VERIFIED AS AT 5:10 PM ON 5.5.21 ,xxxx,2021-05-14T16:03:47.929805

NOT_COVID,OXYGEN_BED,['bhowanipore ph'],['bhowanipore ph'],['9836721007'],[],oF WEST Sane igiuic Rinee wen an OXYGEN AVAILABLE! LOCATION - BHOWANIPORE PH - 9836721007 - PRIOR BOOKING IS RECOMMENDED - AVAILABLE FROM 7.5.21 O VERIFIED AS AT 5:10 PM ON 5.5.21 ,xxxx,2021-05-14T16:03:52.554836

NOT_COVID,OXYGEN_BED,['kolkata'],['kolkata'],[],[],"�nr WEST Tiel Rinas wee ae Wy D.UN. WEBSITE ALERT! DO YOU WANT A WEBSITE WHERE ALL COVID RELATED INFORMATION IS AVAILABLE AND BEING UPDATED ON A REGULAR BASIS? WELL, THE ANSWER LIES IN OUR BIO. O *FOR KOLKATA ",xxxx,2021-05-14T16:03:56.716995

NOT_COVID,MEDICINE,['west bengal'],['west bengal'],"['3323412600', '180031344422']",[],"WEST BENGAL COVID RESOURCES an (W.B.C.R.) Wy As per government directive for Remdesivir , Tocilizumab or other drugs of same kind please contact the doctor who has prescribed it or the hospital where the patient is admitted as it is their responsibility to provide the medicine. If they are unable to provide contact Swasthya Bhawan helpline at 03323412600/1800313444222 � (0) ",xxxx,2021-05-14T16:04:01.819158

NOT_COVID,MEDICINE,['west bengal'],['west bengal'],"['3323412600', '180031344422']",[],"WEST BENGAL COVID RESOURCES an (W.B.C.R.) Wy As per government directive for Remdesivir , Tocilizumab or other drugs of same kind please contact the doctor who has prescribed it or the hospital where the patient is admitted as it is their responsibility to provide the medicine. If they are unable to provide contact Swasthya Bhawan helpline at 03323412600/1800313444222 � (0) ",xxxx,2021-05-14T16:04:04.911783

NOT_COVID,OXYGEN_BED,"['west bengal', 'w', '.', '.', 'kolkata']","['west bengal', 'w', '.', '.', 'kolkata']",[],[],WEST BENGAL COVID RESOURCES wy (W.B.C.R.) RT-PCR TESTS 1. SRL LTD LOCATION - KOLKATA (HOME COLLECTION AVAILABLE) PH-S111Ssgiits VERIFIED AS AT 11:25 AM ON 5.5.21 @ (0) ,xxxx,2021-05-14T16:04:08.957124

NOT_COVID,OXYGEN_BED,"['west bengal', 'w', '.', '.', 'kolkata']","['west bengal', 'w', '.', '.', 'kolkata']",[],[],WEST BENGAL COVID RESOURCES wy (W.B.C.R.) RT-PCR TESTS 1. SRL LTD LOCATION - KOLKATA (HOME COLLECTION AVAILABLE) PH-S111Ssgiits VERIFIED AS AT 11:25 AM ON 5.5.21 @ (0) ,xxxx,2021-05-14T16:04:12.649690

NOT_COVID,OXYGEN_BED,"['sodepur', 'agarpara', 'belghoria']","['sodepur', 'agarpara', 'belghoria']",['6289039385'],[],"nr WEST alee sc eee al 2. MR. ADITYA LOCATION - SODEPUR,AGARPARA, BELGHORIA (HOME COLLECTION) PH - 6289039385 VERIFIED AS AT 11:35 AM ON 5.5.21 � (0) ",xxxx,2021-05-14T16:04:14.917121

NOT_COVID,OXYGEN_BED,['dumdum ph'],['dumdum ph'],['8697889343'],[],af WEST aed senda 3. HOME COLLECTION LOCATION - DUMDUM PH - 8697889343 VERIFIED AS AT 11:28 AM ON 5.5.21 @ (0) ,xxxx,2021-05-14T16:04:17.086660

NOT_COVID,OXYGEN_BED,['ranigunj'],['ranigunj'],"['9434360864', '9332952323']",[],ay WEST aid sc ean OXYGEN AVAILABLE! LOCATION - RANIGUNJ PH - 9434360864 9332952323 VERIFIED AS AT 10:20 AM ON 5.5.21 � (0) ,xxxx,2021-05-14T16:04:22.287666

NOT_COVID,OXYGEN_BED,['belgachia'],['belgachia'],"['6290925664', '9163673924', '6100595557']",[],ay WEST saiet st ce ae GROCERY DELIVERY LOCATION - BELGACHIA PH - 6290925664 9163673924 6 100595557 VERIFIED AS AT 8:20 PM ON 4.5.21 � (0) ,xxxx,2021-05-14T16:04:27.459673
